"Location","zipcode","rent"
"Hilltop","ZIP is  17836",-0.656812075925572
"Flagstone","ZIP:  14071",0.313081571177233
"Alphaville","14468",-1.45033581817717
"Janestown","Zip  16381",1.72769971941605
"Innsmouth","15482",0.844998286707223
"Belleville","16640",0.948273089333651
"Hilltop","17596",0.899075444653898
"Castle Rock","ZIP:  18527",4.07648774667477
"Flagstone","Zip  14685",1.3844438469307
"Ebbing","Zip  17930",-2.70073164829761
"Ebbing","Zip  15031",-1.80603407927056
"Alphaville","ZIP is  18335",0.759598353589422
"Hilltop","ZIP:  15226",1.345436672276
"Hilltop","15750",2.22202971989437
"Ebbing","14607",0.0903846339071057
"Castle Rock","Zip  15167",4.44282381741388
"Alphaville","15321",-2.11599035897713
"Innsmouth","ZIP is  15921",0.169676138596387
"Belleville","ZIP is  14559",0.459869852052442
"Ebbing","14386",-2.34985668060979
"Castle Rock","ZIP is  18875",2.33202807090387
"Janestown","ZIP is  16275",-1.65039784818297
"Castle Rock","ZIP is  17594",-0.494100655326792
"Dogville","ZIP is  16577",-0.233553183983576
"Hilltop","ZIP:  18464",1.85980742977769
"Ebbing","ZIP:  18769",-0.871310774166805
"Flagstone","Zip  15608",-0.957724522669827
"Castle Rock","Zip  15939",1.88588150663414
"Castle Rock","ZIP:  15738",0.706820505209098
"Krasnoy","Zip  18494",-0.561511824368677
"Ebbing","ZIP is  17590",-0.703792443423699
"Gravity Falls","ZIP:  14543",1.61976109841366
"Hilltop","ZIP is  18142",0.102439170395791
"Flagstone","18290",-0.413306546227114
"Belleville","ZIP:  16666",0.701774099933381
"Flagstone","ZIP:  14149",1.46906158257821
"Gravity Falls","ZIP:  16117",2.23084366451407
"Castle Rock","ZIP is  16682",2.44278028122668
"Janestown","16560",0.761574249861571
"Alphaville","16860",1.82680225714805
"Krasnoy","ZIP is  18818",0.338933434035006
"Belleville","ZIP is  14056",3.91330541754959
"Hilltop","ZIP is  15820",-0.106663344048048
"Alphaville","18505",-0.449581441506229
"Flagstone","17371",2.35672787309194
"Krasnoy","14499",2.23787375921991
"Alphaville","Zip  14256",1.16322755988491
"Castle Rock","ZIP:  14998",1.80813443835262
"Castle Rock","16633",2.17726107577486
"Hilltop","Zip  16193",2.43857409071973
"Dogville","Zip  18392",-0.257419153815185
"Flagstone","15776",3.35799939103642
"Belleville","18721",1.33108001931247
"Alphaville","16673",-0.551098185118668
"Flagstone","ZIP is  17609",0.0624254388134891
"Ebbing","Zip  18472",0.637632795757449
"Ebbing","ZIP is  14988",-0.416678218971017
"Dogville","ZIP is  17506",1.27598574159091
"Janestown","Zip  15217",0.672576565457013
"Castle Rock","ZIP:  18087",1.85351434650523
"Alphaville","Zip  17621",-0.0606849694224325
"Flagstone","ZIP is  16388",2.39254591023323
"Belleville","ZIP:  16233",2.27598999632684
"Castle Rock","ZIP is  18003",2.50690654771302
"Ebbing","ZIP is  15533",-0.792034040454681
"Janestown","14529",3.07635816606268
"Flagstone","Zip  16830",5.34968941161826
"Janestown","Zip  15999",2.40827193122681
"Innsmouth","ZIP:  14145",2.14599585962063
"Dogville","ZIP:  18839",-1.19894024746413
"Flagstone","ZIP:  17713",0.303366778727805
"Dogville","14312",-1.05161976404124
"Dogville","ZIP is  16613",2.22319333914071
"Castle Rock","14373",3.88946317128857
"Innsmouth","18896",2.02586995323878
"Innsmouth","Zip  16937",1.98189558512733
"Gravity Falls","ZIP is  14601",0.281112314715844
"Hilltop","ZIP is  18382",3.3213964348886
"Flagstone","ZIP is  14964",2.4788564633693
"Janestown","14541",2.03764478850238
"Hilltop","ZIP is  18091",2.2530954975108
"Belleville","Zip  17576",2.77150970015927
"Alphaville","ZIP:  18595",0.886211229739669
"Flagstone","17787",1.97703726644415
"Hilltop","18921",2.51933323445354
"Alphaville","15724",0.420122470783843
"Alphaville","Zip  18910",-0.0541029755638055
"Castle Rock","ZIP:  18540",2.50782888120291
"Belleville","Zip  17632",3.31191539302555
"Belleville","18505",4.62402850252687
"Hilltop","16107",1.86498516485097
"Belleville","ZIP:  15439",-0.625780074168364
"Janestown","14500",2.23238872123376
"Gravity Falls","16986",2.27754543990432
"Hilltop","ZIP is  18775",1.61993272564546
"Belleville","ZIP:  18001",1.24696588369559
"Belleville","15800",0.361149749808869
"Belleville","ZIP:  18340",2.94381475770372
"Dogville","ZIP is  14753",-1.01764372473659
"Hilltop","ZIP:  15826",-0.125329313834824
"Gravity Falls","ZIP:  17299",2.54927297627981
"Dogville","Zip  15939",0.747077069018824
"Innsmouth","ZIP is  16855",3.01070968683959
"Belleville","ZIP:  17566",2.84416978019221
"Krasnoy","ZIP:  14991",1.65315153101575
"Castle Rock","Zip  15783",3.69909272411959
"Alphaville","ZIP:  14455",-0.654113742898573
"Belleville","ZIP:  18286",1.58904265154182
"Alphaville","15105",1.72966141457993
"Krasnoy","ZIP is  16297",1.21041893157863
"Castle Rock","ZIP:  15495",1.59140784587602
"Dogville","18999",1.71700082333079
"Alphaville","18248",0.510582545477249
"Alphaville","16982",1.31424235784802
"Alphaville","ZIP:  16105",-0.584585839677247
"Alphaville","Zip  16078",2.23237628005941
"Krasnoy","Zip  18428",2.53482127815239
"Alphaville","ZIP is  18049",-0.000381332137376122
"Krasnoy","14907",3.71944230679456
"Ebbing","Zip  18658",0.858640118947151
"Ebbing","ZIP:  14371",1.72992891724119
"Gravity Falls","Zip  15343",3.16294010621035
"Janestown","Zip  15923",2.34454921099267
"Flagstone","17569",2.96792253060751
"Dogville","Zip  15101",-0.32320383304843
"Dogville","Zip  18823",0.471760963722715
"Gravity Falls","17109",2.00655619854844
"Alphaville","Zip  18852",-0.228685821369227
"Flagstone","16270",2.35840058612819
"Flagstone","ZIP is  14044",2.76533718641647
"Flagstone","17786",4.05448789668599
"Belleville","Zip  16829",3.06148988118455
"Alphaville","ZIP is  16392",1.75127071766408
"Innsmouth","Zip  16228",1.07899717142334
"Castle Rock","ZIP is  14364",1.81187754666471
"Alphaville","14460",-0.279911163357379
"Innsmouth","Zip  18430",2.83670132534259
"Castle Rock","ZIP:  17441",3.52765859393809
"Flagstone","17049",2.4022959814618
"Janestown","Zip  15021",2.66991101436159
"Dogville","ZIP:  14121",1.38190151701383
"Innsmouth","Zip  15638",2.85390773803987
"Dogville","ZIP is  14820",2.52336608706139
"Janestown","ZIP is  18122",1.72405074187031
"Ebbing","Zip  16760",0.122312160305179
"Flagstone","Zip  14082",2.72412230323756
"Dogville","Zip  14009",1.96337828276761
"Alphaville","14674",-1.03942380491599
"Alphaville","ZIP:  17026",1.48431756125792
"Innsmouth","15801",1.82498252537077
"Castle Rock","ZIP:  18882",3.03761603115146
"Janestown","ZIP is  17089",3.66777671954489
"Alphaville","ZIP is  18084",0.967036437826863
"Janestown","Zip  16308",0.691803187946797
"Janestown","Zip  16108",1.54066271613871
"Alphaville","ZIP:  15780",1.26631773709804
"Dogville","ZIP is  16332",-0.14670641178112
"Flagstone","ZIP is  15885",2.99780407563786
"Dogville","16038",2.68805270661965
"Belleville","ZIP:  17199",2.06106403660371
"Janestown","ZIP:  16022",4.67897309447995
"Flagstone","16240",1.36486761552667
"Flagstone","Zip  14506",4.19270820635396
"Hilltop","ZIP:  15351",3.08176879220443
"Innsmouth","Zip  14435",2.49678655469548
"Ebbing","ZIP:  17090",0.465819475844351
"Ebbing","ZIP:  18450",0.869720785085682
"Belleville","15596",2.85082455684283
"Janestown","ZIP:  18821",-1.26078017770486
"Gravity Falls","ZIP is  16928",3.10629784125467
"Ebbing","ZIP:  14790",0.389801155719611
"Janestown","ZIP:  18071",1.19729134680783
"Ebbing","ZIP is  16675",-0.163608134055822
"Ebbing","ZIP:  15226",1.90177870635613
"Innsmouth","Zip  17788",1.55788430087931
"Flagstone","ZIP:  18970",1.49496281597598
"Ebbing","ZIP:  18959",0.670650691556026
"Castle Rock","ZIP:  14040",3.37151022571807
"Ebbing","ZIP:  14555",-0.197892858859496
"Alphaville","ZIP is  17891",0.241358474830574
"Alphaville","16563",0.0880510102011319
"Alphaville","Zip  14551",1.25880860278567
"Gravity Falls","ZIP:  14566",2.90214263577204
"Belleville","ZIP is  15709",2.49542829562683
"Hilltop","15729",1.84115140673369
"Ebbing","ZIP:  18626",-1.55923913871186
"Gravity Falls","16366",3.49407728141454
"Hilltop","ZIP:  18803",2.41522355713381
"Janestown","ZIP is  18242",2.82900344225506
"Flagstone","ZIP is  17067",2.57894153436924
"Flagstone","15832",2.14956848711217
"Hilltop","ZIP:  17004",0.772901576463042
"Belleville","Zip  16229",3.63046871051159
"Ebbing","Zip  16913",0.141701151505573
"Innsmouth","ZIP is  15436",2.81371251014164
"Janestown","16179",1.22819772216076
"Gravity Falls","ZIP is  17499",1.44137284716985
"Innsmouth","Zip  18909",3.85604468667858
"Alphaville","ZIP:  14141",0.496092563652937
"Innsmouth","15235",2.64096330455995
"Ebbing","15441",1.79382458705573
"Krasnoy","ZIP is  16970",1.68390731087933
"Belleville","15755",-0.461921357999091
"Krasnoy","17500",2.69685442779088
"Flagstone","Zip  15101",2.33407447768527
"Gravity Falls","ZIP:  17881",0.459482080501217
"Gravity Falls","17907",2.87692149959649
"Hilltop","Zip  15865",2.15398518830722
"Dogville","ZIP is  16967",-0.932178418351359
"Ebbing","ZIP is  18679",-0.230972425751511
"Alphaville","15452",2.11178181905204
"Innsmouth","16366",2.02160856673197
"Belleville","ZIP is  14608",-0.493992006007696
"Alphaville","ZIP is  14888",0.799971012181695
"Innsmouth","15100",2.92653203452442
"Krasnoy","ZIP is  17379",2.92515506385442
"Krasnoy","ZIP:  14117",1.63947934176981
"Alphaville","ZIP:  14375",-0.784521586997635
"Hilltop","15819",2.74457621909682
"Janestown","ZIP is  18055",1.8783916753905
"Dogville","14360",0.934898625951701
"Innsmouth","14924",-0.0811852302026783
"Innsmouth","ZIP is  15458",1.5159328471348
"Innsmouth","18610",1.87293634347138
"Dogville","16258",2.47024745603581
"Innsmouth","Zip  18558",3.0999198172115
"Janestown","ZIP is  18708",3.14725313822808
"Belleville","Zip  15611",2.98097074882219
"Gravity Falls","Zip  14855",1.96261663421366
"Janestown","Zip  14342",1.79226938204449
"Innsmouth","Zip  18918",0.988609634176467
"Castle Rock","ZIP:  18759",3.46079413450711
"Janestown","ZIP is  16816",2.83520754027741
"Castle Rock","15538",2.10609618516616
"Dogville","14951",2.04029302059105
"Alphaville","17861",0.143289464695227
"Flagstone","17959",2.08142406084059
"Castle Rock","ZIP:  18596",2.88757167271901
"Hilltop","15459",3.83894539053933
"Innsmouth","ZIP is  16175",2.6985558311989
"Flagstone","18757",2.82592629465107
"Belleville","ZIP:  17060",1.48644015231557
"Hilltop","Zip  17516",4.17901640245326
"Gravity Falls","ZIP:  17413",1.76133972158719
"Belleville","17246",1.95431987742544
"Gravity Falls","Zip  17721",2.79981919873638
"Innsmouth","ZIP:  16185",3.50367837045368
"Belleville","ZIP is  18608",4.25651695115257
"Dogville","ZIP is  18638",-1.13948707650435
"Castle Rock","ZIP is  14601",1.33691044714459
"Innsmouth","ZIP:  17060",2.62950811713936
"Dogville","ZIP:  14937",0.26948180665333
"Castle Rock","15109",2.72104356284165
"Gravity Falls","ZIP is  16124",2.52618024098718
"Innsmouth","ZIP:  14483",2.68797164234252
"Innsmouth","15530",0.357809850856062
"Ebbing","17728",1.20183669085574
"Belleville","ZIP is  14896",1.23057582919197
"Hilltop","ZIP is  15363",3.14886071479246
"Ebbing","Zip  14234",-2.11164680675952
"Flagstone","Zip  16145",1.94550817631672
"Ebbing","ZIP:  17924",0.707486958299532
"Krasnoy","ZIP is  18199",2.2415188518576
"Krasnoy","Zip  17694",4.72404023487624
"Krasnoy","17549",2.07583274580429
"Ebbing","14472",0.488439719288258
"Krasnoy","14482",0.563255000462994
NA,NA,0.716448423975189
"Innsmouth","ZIP:  18781",-0.945662454977089
"Alphaville","ZIP:  14477",1.070987378469
"Hilltop","ZIP:  15054",1.32116629850836
"Castle Rock","ZIP:  15956",3.98720859149745
"Alphaville","Zip  14125",0.441598117703334
"Hilltop","16337",2.06468256840262
"Hilltop","ZIP:  16013",3.65890115010521
"Innsmouth","17727",4.00056448145491
"Gravity Falls","Zip  18545",3.06560465790382
"Janestown","ZIP:  17048",1.02416876840721
"Hilltop","ZIP is  15306",3.67105794929822
"Hilltop","Zip  15148",0.895570560338448
"Belleville","ZIP is  14084",4.12393669236568
"Belleville","ZIP:  15190",2.88037267785659
"Flagstone","ZIP:  15600",2.71474440744288
"Innsmouth","ZIP:  15864",0.992185902241256
"Hilltop","ZIP:  17760",1.89526438739017
"Innsmouth","ZIP is  18875",2.3479793770903
"Krasnoy","14386",3.14895082902272
"Krasnoy","ZIP:  17649",1.37350965842845
"Dogville","17537",-0.0785610246996076
"Janestown","Zip  17677",2.49889119714349
"Belleville","Zip  15049",2.17691943356881
"Krasnoy","Zip  16091",2.08926421955863
"Janestown","Zip  16655",0.594350945116424
"Janestown","ZIP:  15355",2.63910277877932
"Janestown","Zip  15271",3.32935308662388
"Janestown","ZIP:  14617",1.23298670109896
"Hilltop","ZIP is  16103",2.46076754782152
"Innsmouth","ZIP is  17961",3.48241298812582
"Dogville","ZIP is  14267",0.206207138379366
"Janestown","ZIP is  14246",1.89860611354492
"Castle Rock","ZIP is  15285",2.93184837354545
"Castle Rock","15056",1.40279441830145
"Hilltop","ZIP is  17212",3.7850444305099
"Janestown","14407",2.56380198779716
"Janestown","ZIP is  18097",2.21288795262171
"Flagstone","17832",1.30985984244147
"Janestown","16821",0.599011979357086
"Dogville","ZIP:  16870",-0.230443550783903
"Gravity Falls","ZIP is  15486",2.16746163938916
"Belleville","ZIP:  14276",2.47326132095344
"Innsmouth","Zip  17294",3.3495149287555
"Ebbing","ZIP:  17026",-0.145035977741235
"Gravity Falls","15776",2.61451845229035
"Janestown","Zip  14703",3.60445600516369
"Innsmouth","ZIP:  16639",2.08462676846129
"Janestown","ZIP is  17205",1.4538969112905
"Flagstone","ZIP is  14839",4.85560438849139
"Ebbing","ZIP:  17200",1.65724484147799
"Alphaville","ZIP:  16165",0.570180950455344
"Belleville","Zip  16823",1.82655805246179
"Ebbing","Zip  16018",0.75884474190215
"Ebbing","Zip  17484",-0.572661503575036
"Belleville","Zip  16345",2.69965244941124
"Krasnoy","ZIP:  18208",0.82340599888964
"Krasnoy","ZIP:  14313",1.60740767559953
"Flagstone","Zip  14081",2.01673116408311
"Krasnoy","ZIP is  17462",2.04729224023399
"Flagstone","17140",2.114366907326
"Belleville","ZIP is  18625",0.441568149440124
"Ebbing","ZIP:  15610",-0.260037081061917
"Belleville","17549",2.30945341937096
"Ebbing","Zip  18685",-0.650453526349048
"Hilltop","ZIP:  14004",1.45451730248274
"Dogville","ZIP:  14732",1.65354547087792
"Dogville","ZIP is  14993",-1.90789131608147
"Castle Rock","ZIP is  14948",1.95187374342945
"Krasnoy","ZIP:  16946",1.58762606571032
"Hilltop","ZIP is  17127",1.00343691305732
"Castle Rock","ZIP is  14559",3.36023824463975
"Alphaville","Zip  15828",0.489034649374907
"Hilltop","ZIP is  17595",0.197137998072428
"Alphaville","ZIP is  15281",-1.77589553183932
"Alphaville","ZIP:  17483",1.59020901519344
"Belleville","Zip  16500",3.15064516045511
"Dogville","14259",1.16484743028484
"Krasnoy","ZIP:  17921",2.19848437532706
"Janestown","14631",2.83870450270347
"Janestown","ZIP:  18758",3.1063531697133
"Gravity Falls","ZIP:  18372",1.49026043920826
"Krasnoy","ZIP is  18682",1.61132773778983
"Krasnoy","ZIP is  15388",3.95051460158252
"Ebbing","ZIP is  18032",-0.499927493762842
"Belleville","ZIP:  16604",3.90691554735004
"Innsmouth","ZIP is  14293",3.41999104552977
"Ebbing","ZIP:  17356",1.5447171641344
"Hilltop","Zip  15722",3.3990556645314
"Belleville","Zip  16606",2.71757494776688
"Belleville","ZIP:  15067",2.66320753692153
"Krasnoy","17935",1.01623523574724
"Alphaville","Zip  17772",0.856512489359719
"Janestown","Zip  16438",3.12755036312269
"Innsmouth","ZIP is  14620",3.1928332611222
"Dogville","ZIP is  17542",2.32329091420695
"Gravity Falls","Zip  17626",2.87753598969984
"Belleville","ZIP is  17023",0.314906529577732
"Castle Rock","Zip  14858",1.27706970530696
"Belleville","15137",4.31864855289482
"Flagstone","ZIP is  16862",3.24197412323827
"Hilltop","ZIP:  18437",2.38048847492606
"Castle Rock","ZIP:  17705",-0.148357770617444
"Ebbing","ZIP is  15066",-0.518290621301216
"Gravity Falls","ZIP is  17391",1.53793082233586
"Flagstone","ZIP:  15981",1.44030556775822
"Gravity Falls","ZIP is  17920",3.07435336846213
"Hilltop","ZIP:  18627",1.38517093604312
"Dogville","Zip  15588",-0.00587212874801424
"Hilltop","ZIP is  16252",2.33588094820258
"Ebbing","15133",2.40058978041923
"Krasnoy","ZIP is  15219",1.21563921624262
"Ebbing","18546",0.397910256851004
"Alphaville","17064",0.483424243513498
"Hilltop","16633",2.71115870807006
"Dogville","Zip  15513",0.465241613505035
"Hilltop","Zip  17667",2.73355806109344
"Krasnoy","ZIP is  18874",2.34086155959697
"Alphaville","ZIP is  17751",1.17846037238865
"Innsmouth","ZIP is  16394",1.98801650934378
"Castle Rock","ZIP:  14261",0.919271967494562
"Janestown","ZIP:  15064",2.51031331484919
"Innsmouth","ZIP:  14697",1.78004668382854
"Ebbing","ZIP:  15665",-0.199852568627445
"Castle Rock","ZIP:  17141",3.2470767339018
"Hilltop","ZIP is  16521",2.15694965108137
"Flagstone","ZIP:  14345",2.80943737146798
"Krasnoy","14963",3.42820543827577
"Innsmouth","14959",2.7530293954452
"Gravity Falls","Zip  16650",0.779839612507023
"Krasnoy","Zip  18842",4.28662426053224
"Gravity Falls","15175",0.867278353694521
"Ebbing","14309",-0.211834592788556
"Belleville","18541",0.708053258672545
"Alphaville","ZIP is  17682",-1.46974499587748
"Innsmouth","ZIP is  18253",0.811792239364187
"Krasnoy","17400",0.466485967309556
"Gravity Falls","ZIP is  17599",1.73885006902042
"Dogville","ZIP:  15176",-0.218170569629727
"Krasnoy","Zip  14691",3.4367880611932
"Dogville","Zip  17193",-1.42680741873807
"Belleville","Zip  17429",3.24464302999215
"Belleville","ZIP is  15135",1.27307830678211
"Dogville","ZIP:  15298",-0.295350233007054
"Castle Rock","17993",2.53788786616558
"Castle Rock","ZIP is  18547",3.05049348875039
"Krasnoy","ZIP is  17953",0.109022265142176
"Janestown","Zip  17486",3.11511771783356
"Belleville","Zip  15744",2.47568679123647
"Alphaville","18510",1.09410538329501
"Belleville","ZIP is  14163",1.62390782997066
"Gravity Falls","17894",0.842944619285321
"Gravity Falls","ZIP:  18324",2.66794267452549
"Krasnoy","15036",1.97176175767017
"Castle Rock","Zip  16184",2.21351462643519
"Krasnoy","ZIP is  18543",3.19356327738708
"Castle Rock","ZIP is  14713",1.60476125758903
"Janestown","Zip  16522",2.49697418313981
"Janestown","15153",3.26531582610161
"Ebbing","14901",0.149517430315218
"Gravity Falls","17273",2.28063913924215
"Dogville","Zip  14506",1.11977366026345
"Ebbing","Zip  15400",0.241863353278239
"Flagstone","16978",1.20568870203511
"Hilltop","ZIP:  17225",1.68670206731924
"Dogville","Zip  16122",1.83082706214433
"Innsmouth","17301",2.16165273316598
"Hilltop","ZIP is  14795",2.1649609594745
"Innsmouth","ZIP:  15696",2.97201436687294
"Flagstone","ZIP is  17195",3.82506322909576
"Gravity Falls","ZIP is  14153",1.53556158594302
"Janestown","14259",1.77760624485117
"Castle Rock","16640",2.0992493209576
"Dogville","ZIP:  16049",1.80390252757267
"Flagstone","Zip  17797",1.86445379402831
"Belleville","17044",1.00836606545702
"Gravity Falls","ZIP is  17063",3.04279543149265
"Alphaville","ZIP:  17922",-1.62045680662949
"Krasnoy","ZIP:  17785",0.686210564987724
"Gravity Falls","ZIP:  18341",1.78447429303588
NA,"Zip  15527",1.95977892601108
"Krasnoy","18466",2.99279953902232
"Ebbing","ZIP:  16056",0.776107395229161
"Krasnoy","ZIP:  14918",3.1363623700359
"Gravity Falls","Zip  14426",3.14634636163988
"Krasnoy","ZIP is  15283",2.3290354720708
"Innsmouth","ZIP:  15385",2.77002659563413
"Janestown","ZIP is  17381",2.53951585676645
"Alphaville","ZIP is  15174",-0.78861380557323
"Belleville","ZIP:  18464",2.92097628639842
"Hilltop","ZIP:  18799",2.82731541457666
"Krasnoy","14682",1.25765417576011
"Hilltop","18075",2.25572063726135
"Castle Rock","Zip  15673",0.599278136525178
"Gravity Falls","15781",2.83994727921258
"Flagstone","ZIP is  14723",1.6744371905136
"Flagstone","ZIP is  15948",3.20700269810696
"Dogville","ZIP:  17918",-0.753914934380559
"Hilltop","17765",2.08895397881332
"Innsmouth","ZIP:  15440",1.43510743362285
"Ebbing","ZIP is  17234",-0.0309365432035784
"Janestown","16886",1.86216123202076
"Gravity Falls","ZIP is  17350",2.42814626138255
"Ebbing","Zip  16752",1.14983103843557
"Dogville","ZIP:  15877",-0.886374535481441
"Flagstone","ZIP:  18103",2.49586379284461
"Innsmouth","ZIP:  18970",-0.0869231037953171
"Gravity Falls","15240",2.37901794285031
"Castle Rock","ZIP:  15176",2.34906735516167
"Belleville","ZIP is  18199",2.20792776644634
"Castle Rock","16085",1.4284767342071
"Krasnoy","Zip  18492",1.44967796354312
"Castle Rock","ZIP:  14440",2.76629134652842
"Innsmouth","ZIP is  17462",1.33072368601267
"Flagstone","ZIP:  16960",5.60061489688971
"Castle Rock","Zip  15108",4.19375723955026
"Innsmouth","18060",2.95934102745639
"Belleville","Zip  16106",2.15948913395431
"Alphaville","Zip  17870",-0.212657222175437
"Janestown","Zip  15706",2.22022021846591
"Gravity Falls","Zip  18914",1.75125242184126
"Castle Rock","18169",1.37491186888436
"Ebbing","Zip  18902",-0.417362782850974
"Castle Rock","ZIP is  18883",3.83189858290572
"Castle Rock","ZIP is  14728",1.38461520721858
"Alphaville","17972",0.0306216893484006
"Castle Rock","ZIP:  15225",1.30878348072807
"Dogville","15963",-0.0350056303662626
"Castle Rock","ZIP:  14519",3.25122796689865
"Dogville","ZIP:  15648",0.944385740322939
"Dogville","18774",-1.14973300886358
"Krasnoy","Zip  18220",2.50205691483129
"Gravity Falls","ZIP is  17404",2.16988947402141
"Innsmouth","17064",2.35596227877313
"Flagstone","Zip  17079",3.04186229475355
"Janestown","ZIP is  18171",2.37375703670165
"Belleville","Zip  17870",2.42910848050248
NA,NA,0.255795073780804
"Janestown","Zip  18514",1.51650096706115
"Castle Rock","ZIP is  14382",1.88293742525321
"Flagstone","Zip  18428",4.12178816430642
"Flagstone","ZIP is  17398",4.24036410179891
"Belleville","ZIP:  14699",2.00054345159773
"Belleville","15554",3.62423667211108
"Gravity Falls","ZIP:  17902",2.0410182605092
"Krasnoy","17196",3.43756602321036
"Janestown","17343",1.85820520852373
"Janestown","ZIP:  16131",3.41033842494485
"Belleville","ZIP is  14283",0.436493098556269
"Ebbing","ZIP:  17921",-0.876355037999335
"Flagstone","ZIP is  17858",2.81452599300115
"Krasnoy","ZIP:  14776",2.40823532073436
"Belleville","Zip  14234",3.11759336225476
"Alphaville","ZIP:  18287",1.19011000104774
"Janestown","14715",3.69966733502407
"Janestown","ZIP:  15455",3.27971531176917
"Flagstone","ZIP:  18740",2.12736680246201
"Gravity Falls","ZIP is  15913",1.18310447793458
"Hilltop","ZIP is  14526",2.54287627419223
"Belleville","15452",1.16884023034039
"Hilltop","ZIP is  14988",1.34302325476868
"Castle Rock","ZIP:  16966",1.41213689380925
NA,NA,2.5827750762031
"Krasnoy","Zip  17607",1.22456047769337
"Castle Rock","ZIP is  18084",4.11191173481613
"Gravity Falls","Zip  14404",2.26643475188033
"Gravity Falls","ZIP:  14647",2.80760733460273
"Castle Rock","Zip  14507",2.56492777927244
"Hilltop","ZIP:  16213",1.52156998548261
"Alphaville","17971",1.09652497532028
"Ebbing","ZIP:  15543",1.71457104784931
"Janestown","ZIP:  18712",2.36504855940588
"Janestown","ZIP:  14738",1.77039371586329
"Gravity Falls","ZIP:  18393",2.27297601987891
"Krasnoy","Zip  15673",0.673844936044724
"Castle Rock","17488",2.27598010136728
"Innsmouth","ZIP:  16247",1.77169121512716
"Flagstone","ZIP:  17328",3.6758091120749
"Alphaville","16502",-0.209552131173189
"Ebbing","18858",-0.779431910920782
"Flagstone","18631",1.94197570302101
"Janestown","ZIP:  15799",1.23971005401351
"Dogville","ZIP:  16210",0.962856598106564
"Castle Rock","Zip  15575",3.53090611140532
"Krasnoy","Zip  16308",1.37512614591668
"Dogville","ZIP is  16554",0.167436636434592
"Innsmouth","Zip  16295",2.30177731576854
"Innsmouth","ZIP is  16755",3.09799615926022
"Ebbing","15332",1.05291612574271
"Belleville","17755",0.717703326083214
"Krasnoy","ZIP is  18143",2.07321529289996
"Castle Rock","ZIP:  18634",4.02706012970979
"Gravity Falls","ZIP:  18284",1.42165336327669
"Gravity Falls","ZIP is  14577",0.860005211399915
"Hilltop","Zip  17120",0.709415379216296
"Alphaville","ZIP is  14664",0.462600356315021
"Innsmouth","Zip  15248",3.62438739926533
"Dogville","Zip  17777",-0.505953007161632
"Castle Rock","ZIP:  18623",1.08448253789803
"Janestown","ZIP is  15886",0.778460743716508
"Flagstone","ZIP is  16743",1.94756440464058
"Innsmouth","17293",0.744981761614233
"Dogville","14990",-0.335012014755771
"Krasnoy","17710",2.06468846744409
"Flagstone","16421",1.20817029124609
"Alphaville","ZIP:  17802",-0.837941387379782
"Janestown","ZIP is  15771",3.28610173723042
"Belleville","16854",3.67691941276129
"Dogville","14112",-0.705194936188723
"Dogville","ZIP is  17297",-1.08997715757052
"Belleville","ZIP:  14340",2.59215851407359
"Castle Rock","Zip  14426",4.26578135312063
"Krasnoy","Zip  14858",2.16794631241155
"Belleville","ZIP is  18755",0.091312778807225
"Belleville","ZIP is  14838",3.97739107946013
"Krasnoy","ZIP is  15394",0.635921770522318
"Dogville","16610",-0.021013687623957
"Flagstone","14403",3.36051238977776
"Krasnoy","ZIP:  17276",2.36317746593115
"Alphaville","ZIP:  17403",-1.46109029507549
"Janestown","ZIP:  17441",0.689762584181887
"Dogville","Zip  16133",1.8634970681271
"Flagstone","15755",2.42494112258474
"Ebbing","ZIP is  17838",-0.520504495191576
"Castle Rock","18164",1.52682956581444
"Castle Rock","17013",4.00887664716956
"Flagstone","17111",0.367394943808534
"Dogville","Zip  15161",-0.301782511542631
"Gravity Falls","Zip  16483",2.28731034137575
"Flagstone","ZIP:  17051",2.14243748173391
"Alphaville","ZIP:  18924",-0.0849441236266978
"Dogville","ZIP is  16884",0.211895026657313
"Gravity Falls","15123",-0.176679717290929
"Ebbing","Zip  16236",0.397041136496071
"Innsmouth","Zip  14225",1.11000237891671
"Hilltop","Zip  15778",1.2790964606745
"Janestown","Zip  17378",2.61579295146324
"Flagstone","Zip  15167",2.5667834072024
"Castle Rock","18276",1.58427087229449
"Janestown","Zip  17117",2.80353771793971
"Hilltop","14412",1.96015462532171
"Ebbing","14751",2.31001786041119
"Ebbing","ZIP is  16300",1.14344651501448
"Hilltop","16652",3.34406791548107
"Krasnoy","15682",2.70480355693591
"Castle Rock","Zip  14525",1.81179463122858
"Castle Rock","17770",1.25320781713656
"Innsmouth","ZIP is  16212",2.76274591698577
"Belleville","14995",3.24402909952427
"Janestown","ZIP:  16604",0.126317272252468
"Castle Rock","ZIP is  16642",2.79165143954875
"Krasnoy","17907",3.29307258926543
"Hilltop","14989",1.65015556123495
"Ebbing","ZIP is  17349",1.05358305213856
"Hilltop","Zip  18131",4.47762068492579
"Ebbing","ZIP is  14376",-0.247987923152875
"Alphaville","18770",-0.406268447068629
"Krasnoy","Zip  18206",3.72585381126298
"Innsmouth","14305",2.75013682624465
"Alphaville","ZIP is  14090",1.34690814080269
"Ebbing","Zip  17730",1.06881481857675
